episode,timestep,reward
10983,1098000,66.2447
11002,1100000,68.7814
11021,1102000,62.3237
11041,1104000,73.6295
11061,1106000,74.3676
11081,1108000,71.5201
11097,1110000,85.2209
11116,1112000,79.1612
11137,1114000,67.1342
11158,1116000,65.9614
11178,1118000,64.4011
11197,1120000,71.8712
11216,1122000,82.4366
11239,1124000,52.9707
11258,1126000,76.0447
11278,1128000,75.1126
11297,1130000,79.8139
11315,1132000,84.701
11335,1134000,70.7202
11354,1136000,82.5054
11374,1138000,74.9297
11396,1140000,58.0338
11415,1142000,83.9886
11434,1144000,74.1232
11458,1146000,57.3671
11478,1148000,77.8009
11497,1150000,84.4044
11519,1152000,63.7388
11541,1154000,68.1985
11563,1156000,70.6417
11584,1158000,81.2155
11607,1160000,60.5487
11630,1162000,68.5074
11653,1164000,71.2623
11675,1166000,69.8797
11697,1168000,70.8709
11719,1170000,76.9482
11738,1172000,92.8416
11758,1174000,78.6575
11780,1176000,65.5935
11801,1178000,74.6257
11821,1180000,75.8178
11844,1182000,59.214
11864,1184000,75.7521
11883,1186000,80.1817
11903,1188000,79.977
11926,1190000,62.4272
11946,1192000,77.3581
11969,1194000,66.8388
11993,1196000,63.682
12015,1198000,77.9348
12037,1200000,68.7198
12063,1202000,59.0838
12086,1204000,69.2641
12111,1206000,62.7696
12134,1208000,75.8142
12158,1210000,67.1307
