episode,timestep,reward
919,886000,-10.0109
921,888000,-22.0542
923,890000,-4.0955
925,892000,-28.0899
928,894000,-19.9474
930,896000,2.0124
932,898000,-16.2023
934,900000,-3.9228
936,902000,-4.2237
938,904000,-16.2975
940,906000,-10.2646
942,908000,-22.0766
944,910000,-9.6733
946,912000,-4.4148
948,914000,-28.4095
950,916000,-16.2433
952,918000,-16.1785
954,920000,-4.1952
956,922000,-9.7239
958,924000,-16.3002
960,926000,-16.1533
962,928000,-10.4615
964,930000,-22.3264
966,932000,-22.0634
968,934000,-4.2121
970,936000,-10.2211
972,938000,-22.2258
974,940000,-16.2556
976,942000,-10.0921
978,944000,-28.1327
980,946000,-10.279
982,948000,-10.2734
984,950000,-4.2569
986,952000,-4.4047
989,954000,-20.1727
991,956000,1.7286
993,958000,-16.2915
995,960000,-16.3559
997,962000,-10.3701
999,964000,-16.1459
1001,966000,-22.1969
1003,968000,-22.2269
1005,970000,-10.1438
1007,972000,-10.1266
1009,974000,-16.3371
1011,976000,-16.4338
1013,978000,-16.0554
1015,980000,-16.2518
1017,982000,-16.084
1019,984000,-22.0974
1021,986000,-4.258
1023,988000,-10.1696
1025,990000,-10.0933
1027,992000,-9.9274
1029,994000,-22.206
1031,996000,-10.1289
1033,998000,-21.965
1035,1000000,-15.8255
