episode,timestep,reward
7496,830000,69.1282
7517,832000,55.171
7535,834000,62.5564
7554,836000,64.7374
7576,838000,51.5936
7595,840000,61.3321
7616,842000,59.6104
7633,844000,70.691
7649,846000,84.7384
7666,848000,77.7776
7686,850000,56.7441
7699,852000,103.5603
7713,854000,95.8709
7727,856000,97.1991
7741,858000,107.2417
7756,860000,84.5229
7770,862000,93.1486
7785,864000,86.6614
7798,866000,110.7798
7811,868000,105.1531
7825,870000,102.2466
7839,872000,107.5547
7853,874000,90.1053
7868,876000,91.084
7882,878000,96.7711
7896,880000,97.1006
7912,882000,72.8033
7929,884000,76.1328
7944,886000,87.0528
7958,888000,83.903
7974,890000,74.9063
7991,892000,72.5847
8005,894000,98.5891
8019,896000,91.6882
8036,898000,75.4077
8052,900000,70.6277
8066,902000,96.7744
8080,904000,95.1971
8093,906000,113.5834
8107,908000,100.927
8121,910000,100.5391
8135,912000,90.5317
8149,914000,105.3668
8163,916000,92.1988
8178,918000,92.7279
8192,920000,96.1663
8206,922000,96.4693
8219,924000,104.9045
8232,926000,105.8394
8246,928000,106.4125
8259,930000,111.9899
8273,932000,100.3069
8287,934000,94.687
8301,936000,103.0019
8314,938000,103.2298
8328,940000,100.8113
8342,942000,98.0555
8356,944000,109.3424
8369,946000,93.0156
8383,948000,108.6728
8396,950000,101.4985
8410,952000,97.419
8423,954000,112.5642
8436,956000,108.701
8450,958000,103.1087
8464,960000,95.6106
8478,962000,93.1466
8492,964000,103.021
8506,966000,90.046
8521,968000,95.4945
8535,970000,100.0219
8548,972000,99.8224
8562,974000,95.7426
8581,976000,67.049
8598,978000,71.7992
8621,980000,47.3733
8643,982000,40.0505
8658,984000,96.9667
8676,986000,63.5901
8692,988000,87.5237
8714,990000,49.6427
8733,992000,60.0802
8750,994000,71.5313
8764,996000,98.6257
8779,998000,88.8246
8798,1000000,70.2449
8815,1002000,77.5053
8831,1004000,90.6727
8846,1006000,103.1929
8861,1008000,98.2821
8877,1010000,91.0151
8892,1012000,96.7469
8907,1014000,97.8979
8924,1016000,84.0842
8942,1018000,73.3047
8960,1020000,77.0233
8976,1022000,90.0365
8999,1024000,52.5132
9019,1026000,59.5071
9039,1028000,62.2998
9064,1030000,49.9914
9085,1032000,60.8334
9105,1034000,73.8861
9125,1036000,65.2148
9149,1038000,42.6081
9170,1040000,63.0251
9193,1042000,55.1052
9212,1044000,66.5838
9233,1046000,64.763
9252,1048000,66.1815
9271,1050000,66.8062
9286,1052000,107.5062
9302,1054000,91.9503
9318,1056000,88.1707
9335,1058000,88.1247
9354,1060000,65.2947
9370,1062000,85.5801
9387,1064000,82.3693
9402,1066000,98.8111
9418,1068000,89.447
9434,1070000,94.6876
9448,1072000,106.0348
9465,1074000,83.5144
9480,1076000,95.0114
9496,1078000,89.0007
9512,1080000,96.6307
9528,1082000,88.802
9546,1084000,80.6626
9561,1086000,103.3781
9575,1088000,112.9365
9591,1090000,94.2026
9607,1092000,94.9196
9621,1094000,113.6758
9635,1096000,105.5728
9651,1098000,83.6832
9666,1100000,99.4861
9681,1102000,102.8903
9695,1104000,111.9462
9709,1106000,101.0062
9724,1108000,97.6692
9741,1110000,89.7695
9755,1112000,98.4679
9770,1114000,93.7092
9786,1116000,92.6643
9801,1118000,92.0111
9816,1120000,107.1167
9831,1122000,96.8459
9846,1124000,95.0735
9861,1126000,106.5196
9876,1128000,97.3421
9891,1130000,97.7634
9906,1132000,103.2979
9924,1134000,79.7899
9943,1136000,67.3339
9960,1138000,80.8475
9979,1140000,70.9887
9995,1142000,96.7176
10015,1144000,62.284
10033,1146000,82.416
10049,1148000,93.214
10064,1150000,99.6108
10078,1152000,104.7126
10095,1154000,91.4429
10110,1156000,91.6901
10125,1158000,103.4191
10141,1160000,89.4141
10155,1162000,112.2622
10169,1164000,105.2653
10186,1166000,81.7044
10202,1168000,98.4112
10217,1170000,98.5041
10231,1172000,111.782
10248,1174000,89.8996
10263,1176000,97.8542
10279,1178000,89.6334
10295,1180000,87.18
10312,1182000,87.3446
10328,1184000,90.9824
10343,1186000,91.8592
10359,1188000,93.481
10375,1190000,87.483
10393,1192000,79.6071
10408,1194000,99.5326
10424,1196000,94.4879
10440,1198000,84.5486
10460,1200000,59.6255
10479,1202000,78.47
10506,1204000,40.2245
10527,1206000,61.2635
10546,1208000,71.0794
10568,1210000,61.2333
10588,1212000,66.9091
10610,1214000,53.4221
10633,1216000,51.951
10651,1218000,83.8828
10670,1220000,73.9816
10686,1222000,88.8706
