episode,timestep,reward
10916,954000,62.5843
10933,956000,51.1261
10953,958000,46.4201
10972,960000,59.5623
10991,962000,51.8453
11009,964000,52.9934
11026,966000,57.9802
11046,968000,55.8049
11065,970000,46.7197
11085,972000,45.5782
11105,974000,50.7436
11124,976000,47.6811
11145,978000,45.0024
11165,980000,45.857
11185,982000,45.0252
11205,984000,49.9913
11226,986000,39.9935
11247,988000,46.4937
11264,990000,56.1019
11281,992000,63.0327
11300,994000,53.1836
11318,996000,57.1916
11336,998000,55.9386
11355,1000000,49.2911
11371,1002000,65.0738
11388,1004000,51.6078
11405,1006000,63.7946
11423,1008000,56.1974
11439,1010000,59.0061
11457,1012000,55.5521
11472,1014000,76.0042
11489,1016000,59.3286
11506,1018000,54.9258
11523,1020000,71.2025
11543,1022000,59.1233
11566,1024000,41.1329
11586,1026000,47.8105
11605,1028000,51.9659
11624,1030000,43.7814
11645,1032000,50.3032
11663,1034000,65.3945
11682,1036000,59.2289
11705,1038000,51.3169
11728,1040000,43.9752
11750,1042000,48.2303
11773,1044000,48.5343
11794,1046000,55.5405
11817,1048000,48.7662
11837,1050000,53.2712
11856,1052000,62.5624
11882,1054000,44.0483
11904,1056000,54.8972
11924,1058000,59.2788
11945,1060000,53.4655
11967,1062000,52.1568
11988,1064000,60.7239
12011,1066000,45.7187
12032,1068000,54.2893
12054,1070000,43.3101
12076,1072000,49.9658
12096,1074000,59.3095
12117,1076000,51.7011
12135,1078000,57.2806
12154,1080000,50.6758
12173,1082000,64.456
12192,1084000,54.8973
12211,1086000,56.263
12232,1088000,54.5369
12253,1090000,50.6172
12272,1092000,59.7585
12293,1094000,47.3803
12314,1096000,51.2225
12331,1098000,60.6763
12351,1100000,46.2967
12370,1102000,57.4633
12390,1104000,54.6116
12409,1106000,57.1822
12430,1108000,50.2578
12449,1110000,64.014
12470,1112000,40.3107
12487,1114000,68.1678
12508,1116000,49.8876
12526,1118000,58.2014
12545,1120000,56.252
12566,1122000,47.3282
12585,1124000,53.2979
12604,1126000,55.7373
12626,1128000,47.4134
12649,1130000,40.9895
12669,1132000,50.5509
12689,1134000,52.772
12710,1136000,50.3959
12731,1138000,46.536
12751,1140000,49.2347
12770,1142000,56.7975
12790,1144000,48.881
12811,1146000,44.6878
12830,1148000,56.0669
12850,1150000,51.799
12870,1152000,50.7346
12890,1154000,50.8822
12909,1156000,55.2443
12929,1158000,58.8253
12951,1160000,41.5491
12972,1162000,50.7919
12991,1164000,56.604
13009,1166000,70.4287
13032,1168000,44.8793
13054,1170000,51.1549
13076,1172000,42.6822
13096,1174000,47.2618
13117,1176000,50.5481
13138,1178000,47.791
13155,1180000,61.197
13174,1182000,49.4332
13192,1184000,58.5752
13214,1186000,46.5241
13234,1188000,54.8584
13255,1190000,50.801
13277,1192000,48.2545
13299,1194000,43.9878
13321,1196000,49.8219
13339,1198000,61.5037
13362,1200000,46.6392
13386,1202000,43.4234
13407,1204000,56.7064
13431,1206000,45.2741
13453,1208000,53.0673
13474,1210000,61.3573
13498,1212000,43.5188
13518,1214000,66.7656
13538,1216000,58.8371
13561,1218000,45.9729
13585,1220000,43.3534
13605,1222000,57.9506
13626,1224000,56.8254
13646,1226000,55.2325
13666,1228000,53.9663
13686,1230000,60.2648
13706,1232000,48.4466
13726,1234000,62.6616
13748,1236000,52.663
13770,1238000,51.9212
13793,1240000,49.4144
13814,1242000,51.9201
13834,1244000,59.4186
13853,1246000,61.637
13873,1248000,54.8862
13894,1250000,53.9053
13914,1252000,59.4843
13933,1254000,60.5112
13955,1256000,44.7656
13975,1258000,49.2258
13995,1260000,54.1025
14016,1262000,44.3268
14033,1264000,61.7389
14053,1266000,51.4432
14073,1268000,56.7027
14094,1270000,59.6191
14114,1272000,60.2787
14135,1274000,54.6674
14155,1276000,55.2968
14175,1278000,59.2038
14197,1280000,49.0894
14221,1282000,49.7782
14244,1284000,49.2886
14268,1286000,43.6139
14289,1288000,55.4796
14313,1290000,50.1828
14336,1292000,41.2753
14358,1294000,57.3614
14378,1296000,54.9027
14401,1298000,46.3438
14420,1300000,67.3377
14445,1302000,42.2033
14465,1304000,53.7384
14485,1306000,62.5867
14505,1308000,52.7667
14524,1310000,48.7321
14546,1312000,46.058
14565,1314000,54.7694
14584,1316000,62.297
14604,1318000,60.9731
14625,1320000,57.6537
14645,1322000,53.3476
14668,1324000,41.5798
14687,1326000,62.7979
14708,1328000,47.2959
14730,1330000,50.409
14748,1332000,54.1671
14768,1334000,54.644
14790,1336000,49.1024
14812,1338000,50.294
14833,1340000,56.7148
14853,1342000,56.5493
14876,1344000,49.5506
14897,1346000,51.2992
14918,1348000,55.7169
14939,1350000,59.0713
14961,1352000,51.4857
14983,1354000,45.9127
15006,1356000,43.743
15027,1358000,47.4806
15046,1360000,55.4653
15069,1362000,44.6139
15089,1364000,51.5795
15109,1366000,52.4033
15129,1368000,50.3937
15149,1370000,54.6208
15167,1372000,53.5837
15188,1374000,47.3757
15206,1376000,61.437
15226,1378000,59.8805
15248,1380000,42.9487
15269,1382000,55.0926
15288,1384000,51.7829
15310,1386000,50.0471
15333,1388000,45.3414
15354,1390000,53.7468
15375,1392000,50.5139
15396,1394000,56.3329
15417,1396000,59.9325
15438,1398000,54.1658
15460,1400000,65.0412
15484,1402000,47.4205
15505,1404000,54.0403
15527,1406000,52.8179
15549,1408000,52.2436
15568,1410000,62.279
15589,1412000,55.0083
15608,1414000,68.4347
15630,1416000,55.9463
15652,1418000,54.8626
15675,1420000,57.6295
15695,1422000,63.97
15716,1424000,53.2202
15741,1426000,38.1835
15763,1428000,51.1296
15785,1430000,51.2197
15805,1432000,57.9903
15826,1434000,56.9325
15845,1436000,57.0915
15864,1438000,63.6024
15885,1440000,51.3376
15907,1442000,55.2052
15927,1444000,53.4001
15945,1446000,62.9945
15964,1448000,55.9561
15984,1450000,45.9389
16001,1452000,65.1893
16020,1454000,53.4439
16036,1456000,57.9248
16053,1458000,61.7587
16071,1460000,53.6991
16088,1462000,62.1734
16108,1464000,50.0872
16124,1466000,57.9026
16141,1468000,64.674
16158,1470000,61.7713
16176,1472000,60.2763
16194,1474000,52.024
16214,1476000,44.1277
16231,1478000,66.9131
16248,1480000,64.8062
16267,1482000,59.4343
16286,1484000,60.1112
16309,1486000,46.1054
16329,1488000,52.2582
16349,1490000,53.7454
16371,1492000,47.6642
16392,1494000,53.6098
16413,1496000,54.353
